case_id,arm,recurrence_depth,input_sha256,normalized_request_sha256,output_contract_sha256,oracle_candidate_sha256,oracle_proposal_bytes,wire_bytes
occurrence-t03-d1,fsr_pc,1,88c76124fa26b6c1ca68a3c9198e3347794023236be85d977da7a387a7f1625b,e93aef135a500be2727743f00e3ff9039bd0b66e7b8b82904fcb0e0cc5b80145,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,95c201f6c8e91124043fa2b360eba3106ca1191a4f3900cee65d0f28dc1ee7b6,2760,5772
occurrence-t03-d1,full_replan,1,88c76124fa26b6c1ca68a3c9198e3347794023236be85d977da7a387a7f1625b,e93aef135a500be2727743f00e3ff9039bd0b66e7b8b82904fcb0e0cc5b80145,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,95c201f6c8e91124043fa2b360eba3106ca1191a4f3900cee65d0f28dc1ee7b6,408,5831
occurrence-t03-d1,cope,1,88c76124fa26b6c1ca68a3c9198e3347794023236be85d977da7a387a7f1625b,e93aef135a500be2727743f00e3ff9039bd0b66e7b8b82904fcb0e0cc5b80145,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,95c201f6c8e91124043fa2b360eba3106ca1191a4f3900cee65d0f28dc1ee7b6,276,5910
occurrence-t03-d1,neutral_patch,1,88c76124fa26b6c1ca68a3c9198e3347794023236be85d977da7a387a7f1625b,e93aef135a500be2727743f00e3ff9039bd0b66e7b8b82904fcb0e0cc5b80145,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,95c201f6c8e91124043fa2b360eba3106ca1191a4f3900cee65d0f28dc1ee7b6,1706,5973
occurrence-t03-d2,fsr_pc,2,871bfd3531b208f24e4c52535883374657504c9b095c995b4248adbd456d9b7c,fadd09c0285edd70e42aa50258b8490c5b51e5e881fcb79ed13f62c2fa5f8d3c,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,33defca0f3a51810eee51fd4861ee29dec9ba3f08cfb9767f68610d555766471,3806,6926
occurrence-t03-d2,full_replan,2,871bfd3531b208f24e4c52535883374657504c9b095c995b4248adbd456d9b7c,fadd09c0285edd70e42aa50258b8490c5b51e5e881fcb79ed13f62c2fa5f8d3c,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,33defca0f3a51810eee51fd4861ee29dec9ba3f08cfb9767f68610d555766471,502,6985
occurrence-t03-d2,cope,2,871bfd3531b208f24e4c52535883374657504c9b095c995b4248adbd456d9b7c,fadd09c0285edd70e42aa50258b8490c5b51e5e881fcb79ed13f62c2fa5f8d3c,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,33defca0f3a51810eee51fd4861ee29dec9ba3f08cfb9767f68610d555766471,276,7064
occurrence-t03-d2,neutral_patch,2,871bfd3531b208f24e4c52535883374657504c9b095c995b4248adbd456d9b7c,fadd09c0285edd70e42aa50258b8490c5b51e5e881fcb79ed13f62c2fa5f8d3c,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,33defca0f3a51810eee51fd4861ee29dec9ba3f08cfb9767f68610d555766471,1706,7127
occurrence-t03-d2,governed_delta,2,871bfd3531b208f24e4c52535883374657504c9b095c995b4248adbd456d9b7c,fadd09c0285edd70e42aa50258b8490c5b51e5e881fcb79ed13f62c2fa5f8d3c,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,33defca0f3a51810eee51fd4861ee29dec9ba3f08cfb9767f68610d555766471,1959,7133
occurrence-t03-d3,full_replan,3,2b016c069558f4f47da6e347661049fb3dd6a4123563420800ee6c58027299cf,77ecf86ae9523c8de01ceede16f7725592eb9fc36762586178ac61b4ff39bfb4,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,19db906df686b3630f218132a073480bf20aafe3f7b52c6c4eeee972c2c23ec2,596,8139
occurrence-t03-d3,cope,3,2b016c069558f4f47da6e347661049fb3dd6a4123563420800ee6c58027299cf,77ecf86ae9523c8de01ceede16f7725592eb9fc36762586178ac61b4ff39bfb4,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,19db906df686b3630f218132a073480bf20aafe3f7b52c6c4eeee972c2c23ec2,276,8218
occurrence-t03-d3,neutral_patch,3,2b016c069558f4f47da6e347661049fb3dd6a4123563420800ee6c58027299cf,77ecf86ae9523c8de01ceede16f7725592eb9fc36762586178ac61b4ff39bfb4,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,19db906df686b3630f218132a073480bf20aafe3f7b52c6c4eeee972c2c23ec2,1706,8281
occurrence-t03-d3,governed_delta,3,2b016c069558f4f47da6e347661049fb3dd6a4123563420800ee6c58027299cf,77ecf86ae9523c8de01ceede16f7725592eb9fc36762586178ac61b4ff39bfb4,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,19db906df686b3630f218132a073480bf20aafe3f7b52c6c4eeee972c2c23ec2,1959,8287
occurrence-t03-d3,fsr_pc,3,2b016c069558f4f47da6e347661049fb3dd6a4123563420800ee6c58027299cf,77ecf86ae9523c8de01ceede16f7725592eb9fc36762586178ac61b4ff39bfb4,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,19db906df686b3630f218132a073480bf20aafe3f7b52c6c4eeee972c2c23ec2,4852,8080
occurrence-t03-d4,cope,4,04e0b811646ab9907a00332565cc0d9212670f8a4eaff613e8b99ef419cca1bf,258ead5169eeffcd4ed4dda63a14401df2a09603382137893180ab8c494f3585,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,6e3bc824f96f104978150db247d3d217d566a2db0732ae719d1fb83d277b8b3b,276,9372
occurrence-t03-d4,neutral_patch,4,04e0b811646ab9907a00332565cc0d9212670f8a4eaff613e8b99ef419cca1bf,258ead5169eeffcd4ed4dda63a14401df2a09603382137893180ab8c494f3585,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,6e3bc824f96f104978150db247d3d217d566a2db0732ae719d1fb83d277b8b3b,1706,9435
occurrence-t03-d4,governed_delta,4,04e0b811646ab9907a00332565cc0d9212670f8a4eaff613e8b99ef419cca1bf,258ead5169eeffcd4ed4dda63a14401df2a09603382137893180ab8c494f3585,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,6e3bc824f96f104978150db247d3d217d566a2db0732ae719d1fb83d277b8b3b,1959,9441
occurrence-t03-d4,fsr_pc,4,04e0b811646ab9907a00332565cc0d9212670f8a4eaff613e8b99ef419cca1bf,258ead5169eeffcd4ed4dda63a14401df2a09603382137893180ab8c494f3585,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,6e3bc824f96f104978150db247d3d217d566a2db0732ae719d1fb83d277b8b3b,5898,9234
occurrence-t03-d4,full_replan,4,04e0b811646ab9907a00332565cc0d9212670f8a4eaff613e8b99ef419cca1bf,258ead5169eeffcd4ed4dda63a14401df2a09603382137893180ab8c494f3585,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,6e3bc824f96f104978150db247d3d217d566a2db0732ae719d1fb83d277b8b3b,690,9293
occurrence-t04-d1,neutral_patch,1,cdfcad923a3214b637686109db719ee1622e9b0f4b4e495c46f5d30f24ac2760,4f31730be22bf4bf9b8e4439f0151bef1d4e30ba8f3d40302c1d8eb31f3ae4fb,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,1de9ce714b1cb09c5dcdee629236b7287cb63cd16e1b970b9e76248c8c1c0977,1772,5994
occurrence-t04-d1,governed_delta,1,cdfcad923a3214b637686109db719ee1622e9b0f4b4e495c46f5d30f24ac2760,4f31730be22bf4bf9b8e4439f0151bef1d4e30ba8f3d40302c1d8eb31f3ae4fb,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,1de9ce714b1cb09c5dcdee629236b7287cb63cd16e1b970b9e76248c8c1c0977,2041,6000
occurrence-t04-d1,fsr_pc,1,cdfcad923a3214b637686109db719ee1622e9b0f4b4e495c46f5d30f24ac2760,4f31730be22bf4bf9b8e4439f0151bef1d4e30ba8f3d40302c1d8eb31f3ae4fb,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,1de9ce714b1cb09c5dcdee629236b7287cb63cd16e1b970b9e76248c8c1c0977,2838,5793
occurrence-t04-d1,full_replan,1,cdfcad923a3214b637686109db719ee1622e9b0f4b4e495c46f5d30f24ac2760,4f31730be22bf4bf9b8e4439f0151bef1d4e30ba8f3d40302c1d8eb31f3ae4fb,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,1de9ce714b1cb09c5dcdee629236b7287cb63cd16e1b970b9e76248c8c1c0977,421,5852
occurrence-t04-d1,cope,1,cdfcad923a3214b637686109db719ee1622e9b0f4b4e495c46f5d30f24ac2760,4f31730be22bf4bf9b8e4439f0151bef1d4e30ba8f3d40302c1d8eb31f3ae4fb,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,1de9ce714b1cb09c5dcdee629236b7287cb63cd16e1b970b9e76248c8c1c0977,284,5931
occurrence-t04-d2,governed_delta,2,1ac5ed4387961a284c6509aec1c51f167b19d47989ed6bd57d4aa6b8a0ecc5ae,3015fb1ff97deb3b11e6f4822b94ed644773a9048e23f071d597f6a940984a5f,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,4f33ffac2741c4733b1a1dd29a82ca68079d9f32ae6897180161b4dce82cc734,2041,7186
occurrence-t04-d2,fsr_pc,2,1ac5ed4387961a284c6509aec1c51f167b19d47989ed6bd57d4aa6b8a0ecc5ae,3015fb1ff97deb3b11e6f4822b94ed644773a9048e23f071d597f6a940984a5f,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,4f33ffac2741c4733b1a1dd29a82ca68079d9f32ae6897180161b4dce82cc734,3916,6979
occurrence-t04-d2,full_replan,2,1ac5ed4387961a284c6509aec1c51f167b19d47989ed6bd57d4aa6b8a0ecc5ae,3015fb1ff97deb3b11e6f4822b94ed644773a9048e23f071d597f6a940984a5f,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,4f33ffac2741c4733b1a1dd29a82ca68079d9f32ae6897180161b4dce82cc734,523,7038
occurrence-t04-d2,cope,2,1ac5ed4387961a284c6509aec1c51f167b19d47989ed6bd57d4aa6b8a0ecc5ae,3015fb1ff97deb3b11e6f4822b94ed644773a9048e23f071d597f6a940984a5f,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,4f33ffac2741c4733b1a1dd29a82ca68079d9f32ae6897180161b4dce82cc734,284,7117
occurrence-t04-d2,neutral_patch,2,1ac5ed4387961a284c6509aec1c51f167b19d47989ed6bd57d4aa6b8a0ecc5ae,3015fb1ff97deb3b11e6f4822b94ed644773a9048e23f071d597f6a940984a5f,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,4f33ffac2741c4733b1a1dd29a82ca68079d9f32ae6897180161b4dce82cc734,1772,7180
occurrence-t04-d3,fsr_pc,3,15483e6e1a9af7c07a1555a247fd328d0dd379db77e1519a9def1addd0ec23cf,e10d54f841ffe87c46ddeefc359f531a3e5d1f74f2ad626a3ef0bf2fbfceffb6,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,f34f3197ef3017aec88847d06d13129c5c5cf05d9fdaf571d2866181897f2ea2,4994,8165
occurrence-t04-d3,full_replan,3,15483e6e1a9af7c07a1555a247fd328d0dd379db77e1519a9def1addd0ec23cf,e10d54f841ffe87c46ddeefc359f531a3e5d1f74f2ad626a3ef0bf2fbfceffb6,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,f34f3197ef3017aec88847d06d13129c5c5cf05d9fdaf571d2866181897f2ea2,625,8224
occurrence-t04-d3,cope,3,15483e6e1a9af7c07a1555a247fd328d0dd379db77e1519a9def1addd0ec23cf,e10d54f841ffe87c46ddeefc359f531a3e5d1f74f2ad626a3ef0bf2fbfceffb6,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,f34f3197ef3017aec88847d06d13129c5c5cf05d9fdaf571d2866181897f2ea2,284,8303
occurrence-t04-d3,neutral_patch,3,15483e6e1a9af7c07a1555a247fd328d0dd379db77e1519a9def1addd0ec23cf,e10d54f841ffe87c46ddeefc359f531a3e5d1f74f2ad626a3ef0bf2fbfceffb6,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,f34f3197ef3017aec88847d06d13129c5c5cf05d9fdaf571d2866181897f2ea2,1772,8366
occurrence-t04-d3,governed_delta,3,15483e6e1a9af7c07a1555a247fd328d0dd379db77e1519a9def1addd0ec23cf,e10d54f841ffe87c46ddeefc359f531a3e5d1f74f2ad626a3ef0bf2fbfceffb6,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,f34f3197ef3017aec88847d06d13129c5c5cf05d9fdaf571d2866181897f2ea2,2041,8372
occurrence-t04-d4,full_replan,4,07ea261ddc82ecd8d7a625ae74f82cb1c8cf5377d090d6519e2de92e2d37560f,620ff83ef8e9bad1f852d40928fc1b253a200c05b175b7f39bcd2b44b745f997,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,de9ddfe8b3ac2a6ee918e2efc70f53c1cffff846dfecf3da089dfca27c777f3c,727,9410
occurrence-t04-d4,cope,4,07ea261ddc82ecd8d7a625ae74f82cb1c8cf5377d090d6519e2de92e2d37560f,620ff83ef8e9bad1f852d40928fc1b253a200c05b175b7f39bcd2b44b745f997,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,de9ddfe8b3ac2a6ee918e2efc70f53c1cffff846dfecf3da089dfca27c777f3c,284,9489
occurrence-t04-d4,neutral_patch,4,07ea261ddc82ecd8d7a625ae74f82cb1c8cf5377d090d6519e2de92e2d37560f,620ff83ef8e9bad1f852d40928fc1b253a200c05b175b7f39bcd2b44b745f997,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,de9ddfe8b3ac2a6ee918e2efc70f53c1cffff846dfecf3da089dfca27c777f3c,1772,9552
occurrence-t04-d4,governed_delta,4,07ea261ddc82ecd8d7a625ae74f82cb1c8cf5377d090d6519e2de92e2d37560f,620ff83ef8e9bad1f852d40928fc1b253a200c05b175b7f39bcd2b44b745f997,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,de9ddfe8b3ac2a6ee918e2efc70f53c1cffff846dfecf3da089dfca27c777f3c,2041,9558
occurrence-t04-d4,fsr_pc,4,07ea261ddc82ecd8d7a625ae74f82cb1c8cf5377d090d6519e2de92e2d37560f,620ff83ef8e9bad1f852d40928fc1b253a200c05b175b7f39bcd2b44b745f997,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,de9ddfe8b3ac2a6ee918e2efc70f53c1cffff846dfecf3da089dfca27c777f3c,6072,9351
occurrence-t05-d1,cope,1,45cf07385e2dd81a5129e233069c37bc188f4f5961ba13881a0080e66aad50ae,f0db84f0a2c594c3952ec83d3ec13960208c09c75b7a5d5fa6a9c5092a1fed8d,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,7c76b42440286822e32c3948356ff852ef7d0eaba4c9c891224197780f90a278,285,6014
occurrence-t05-d1,neutral_patch,1,45cf07385e2dd81a5129e233069c37bc188f4f5961ba13881a0080e66aad50ae,f0db84f0a2c594c3952ec83d3ec13960208c09c75b7a5d5fa6a9c5092a1fed8d,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,7c76b42440286822e32c3948356ff852ef7d0eaba4c9c891224197780f90a278,1792,6077
occurrence-t05-d1,governed_delta,1,45cf07385e2dd81a5129e233069c37bc188f4f5961ba13881a0080e66aad50ae,f0db84f0a2c594c3952ec83d3ec13960208c09c75b7a5d5fa6a9c5092a1fed8d,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,7c76b42440286822e32c3948356ff852ef7d0eaba4c9c891224197780f90a278,2062,6083
occurrence-t05-d1,fsr_pc,1,45cf07385e2dd81a5129e233069c37bc188f4f5961ba13881a0080e66aad50ae,f0db84f0a2c594c3952ec83d3ec13960208c09c75b7a5d5fa6a9c5092a1fed8d,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,7c76b42440286822e32c3948356ff852ef7d0eaba4c9c891224197780f90a278,2891,5876
occurrence-t05-d1,full_replan,1,45cf07385e2dd81a5129e233069c37bc188f4f5961ba13881a0080e66aad50ae,f0db84f0a2c594c3952ec83d3ec13960208c09c75b7a5d5fa6a9c5092a1fed8d,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,7c76b42440286822e32c3948356ff852ef7d0eaba4c9c891224197780f90a278,430,5935
occurrence-t05-d2,neutral_patch,2,00dae66c134c6355d3ffed71e897448ae9ab80cb24607f2092e11500d5338782,50f31d1694ada03750d868f8b9011679c7c8f22f8a7cffca00167860af9584a3,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,08781d6edfe175b00d3a21a36fb92f9bf6fa926a4bb31cebdd40465e575fcb50,1792,7267
occurrence-t05-d2,governed_delta,2,00dae66c134c6355d3ffed71e897448ae9ab80cb24607f2092e11500d5338782,50f31d1694ada03750d868f8b9011679c7c8f22f8a7cffca00167860af9584a3,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,08781d6edfe175b00d3a21a36fb92f9bf6fa926a4bb31cebdd40465e575fcb50,2062,7273
occurrence-t05-d2,fsr_pc,2,00dae66c134c6355d3ffed71e897448ae9ab80cb24607f2092e11500d5338782,50f31d1694ada03750d868f8b9011679c7c8f22f8a7cffca00167860af9584a3,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,08781d6edfe175b00d3a21a36fb92f9bf6fa926a4bb31cebdd40465e575fcb50,3973,7066
occurrence-t05-d2,full_replan,2,00dae66c134c6355d3ffed71e897448ae9ab80cb24607f2092e11500d5338782,50f31d1694ada03750d868f8b9011679c7c8f22f8a7cffca00167860af9584a3,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,08781d6edfe175b00d3a21a36fb92f9bf6fa926a4bb31cebdd40465e575fcb50,533,7125
occurrence-t05-d2,cope,2,00dae66c134c6355d3ffed71e897448ae9ab80cb24607f2092e11500d5338782,50f31d1694ada03750d868f8b9011679c7c8f22f8a7cffca00167860af9584a3,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,08781d6edfe175b00d3a21a36fb92f9bf6fa926a4bb31cebdd40465e575fcb50,285,7204
occurrence-t05-d3,governed_delta,3,5ec9c2b36f4e6009bc987a70ad181169852e2248ab1ea98a1864d8e358963255,2adcfa8c8c71e6e5beceeac3c65f4190bb0cd9b1a9d2dde7af485b5e0109e1dd,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,36401f9d2d407239245d4d284d774a8172a9447fccf87b080e98a2b9ab5d4257,2062,8463
occurrence-t05-d3,fsr_pc,3,5ec9c2b36f4e6009bc987a70ad181169852e2248ab1ea98a1864d8e358963255,2adcfa8c8c71e6e5beceeac3c65f4190bb0cd9b1a9d2dde7af485b5e0109e1dd,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,36401f9d2d407239245d4d284d774a8172a9447fccf87b080e98a2b9ab5d4257,5055,8256
occurrence-t05-d3,full_replan,3,5ec9c2b36f4e6009bc987a70ad181169852e2248ab1ea98a1864d8e358963255,2adcfa8c8c71e6e5beceeac3c65f4190bb0cd9b1a9d2dde7af485b5e0109e1dd,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,36401f9d2d407239245d4d284d774a8172a9447fccf87b080e98a2b9ab5d4257,636,8315
occurrence-t05-d3,cope,3,5ec9c2b36f4e6009bc987a70ad181169852e2248ab1ea98a1864d8e358963255,2adcfa8c8c71e6e5beceeac3c65f4190bb0cd9b1a9d2dde7af485b5e0109e1dd,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,36401f9d2d407239245d4d284d774a8172a9447fccf87b080e98a2b9ab5d4257,285,8394
occurrence-t05-d3,neutral_patch,3,5ec9c2b36f4e6009bc987a70ad181169852e2248ab1ea98a1864d8e358963255,2adcfa8c8c71e6e5beceeac3c65f4190bb0cd9b1a9d2dde7af485b5e0109e1dd,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,36401f9d2d407239245d4d284d774a8172a9447fccf87b080e98a2b9ab5d4257,1792,8457
occurrence-t05-d4,fsr_pc,4,8d7eba2c99b285b9a2df612e147840623e8b9388437630d2d8519db86f71856b,0a831e416a1f848ec83e86a54344fda128a12ca0371413f8615fd72af1d6f323,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,1e5ac9bb12ccf41547e7a763c718d752281dfd654ed8f1c4ead50a8e6a05b701,6137,9446
occurrence-t05-d4,full_replan,4,8d7eba2c99b285b9a2df612e147840623e8b9388437630d2d8519db86f71856b,0a831e416a1f848ec83e86a54344fda128a12ca0371413f8615fd72af1d6f323,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,1e5ac9bb12ccf41547e7a763c718d752281dfd654ed8f1c4ead50a8e6a05b701,739,9505
occurrence-t05-d4,cope,4,8d7eba2c99b285b9a2df612e147840623e8b9388437630d2d8519db86f71856b,0a831e416a1f848ec83e86a54344fda128a12ca0371413f8615fd72af1d6f323,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,1e5ac9bb12ccf41547e7a763c718d752281dfd654ed8f1c4ead50a8e6a05b701,285,9584
occurrence-t05-d4,neutral_patch,4,8d7eba2c99b285b9a2df612e147840623e8b9388437630d2d8519db86f71856b,0a831e416a1f848ec83e86a54344fda128a12ca0371413f8615fd72af1d6f323,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,1e5ac9bb12ccf41547e7a763c718d752281dfd654ed8f1c4ead50a8e6a05b701,1792,9647
occurrence-t05-d4,governed_delta,4,8d7eba2c99b285b9a2df612e147840623e8b9388437630d2d8519db86f71856b,0a831e416a1f848ec83e86a54344fda128a12ca0371413f8615fd72af1d6f323,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,1e5ac9bb12ccf41547e7a763c718d752281dfd654ed8f1c4ead50a8e6a05b701,2062,9653
occurrence-t06-d1,full_replan,1,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,ef17d69251ec11ed1d95db46df84507a0cbda79ec164f7351cafadec3d5d0574,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,b53f886f481f4db2b850b9e8280e96fab50cd016f22df7fcc180afe23a4390f8,425,5864
occurrence-t06-d1,cope,1,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,ef17d69251ec11ed1d95db46df84507a0cbda79ec164f7351cafadec3d5d0574,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,b53f886f481f4db2b850b9e8280e96fab50cd016f22df7fcc180afe23a4390f8,279,5943
occurrence-t06-d1,neutral_patch,1,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,ef17d69251ec11ed1d95db46df84507a0cbda79ec164f7351cafadec3d5d0574,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,b53f886f481f4db2b850b9e8280e96fab50cd016f22df7fcc180afe23a4390f8,1773,6006
occurrence-t06-d1,governed_delta,1,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,ef17d69251ec11ed1d95db46df84507a0cbda79ec164f7351cafadec3d5d0574,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,b53f886f481f4db2b850b9e8280e96fab50cd016f22df7fcc180afe23a4390f8,2038,6012
occurrence-t06-d1,fsr_pc,1,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,ef17d69251ec11ed1d95db46df84507a0cbda79ec164f7351cafadec3d5d0574,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,b53f886f481f4db2b850b9e8280e96fab50cd016f22df7fcc180afe23a4390f8,2868,5805
occurrence-t06-d2,cope,2,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,5867325f9ccdcfce3814ea116845a7d0ef5a1b53539ad50ef3e3b0a5f473e707,673f4a2728cc9a77fc8f19cc098ee2b8866306530f1e889827759a7eaf5c949b,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e,279,7109
occurrence-t06-d2,neutral_patch,2,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,5867325f9ccdcfce3814ea116845a7d0ef5a1b53539ad50ef3e3b0a5f473e707,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e,1773,7172
occurrence-t06-d2,governed_delta,2,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,5867325f9ccdcfce3814ea116845a7d0ef5a1b53539ad50ef3e3b0a5f473e707,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e,2038,7178
occurrence-t06-d2,fsr_pc,2,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,5867325f9ccdcfce3814ea116845a7d0ef5a1b53539ad50ef3e3b0a5f473e707,d187dc50c24becc7126aea356421a76c4e806488d3b58b290838eb1c428da387,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e,3926,6971
occurrence-t06-d2,full_replan,2,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,5867325f9ccdcfce3814ea116845a7d0ef5a1b53539ad50ef3e3b0a5f473e707,059327311d8696f1b4a74a87457b9eb6343d487d40fa14fa1d452955721428c8,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e,522,7030
occurrence-t06-d3,neutral_patch,3,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,1e0a43ea019e626df2966837bbef0929c60748918e611e41a249691b8179bd02,611fcc351095c2a2cdd487519fb4595d38c7276ebf7d9cf5b69bfc8e247dee64,2f7c30f23dae02d090190d908746c0dbcd170d5eca143c35d0d74cb0dd9c204b,1773,8338
occurrence-t06-d3,governed_delta,3,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,1e0a43ea019e626df2966837bbef0929c60748918e611e41a249691b8179bd02,af9597298e0b4df308ff2c320d0385f19ed1154ae2cf2426c1decc0276abaf6b,2f7c30f23dae02d090190d908746c0dbcd170d5eca143c35d0d74cb0dd9c204b,2038,8344
