case_id,family,arm,oracle_accepted,semantic_state_sha256,transaction_meta_sha256,common_input_sha256,rule_clause_count
SCE-S16-09,scale_16_replacement_retarget_progress,fsr_semantic,True,9c5f2ec87c684fbdc6740f7279d3460bdb2dc32710714d3f13f3fcc945047a32,f096014235e14b658bfed673b8c1cc95727f05ac09f19fdd549d2b8a8bc67cc9,e7b7de61c576797a58f685ca6923717ca49c3e09793a8a927e21ef7f4f49d0dd,3
SCE-S16-10,scale_16_temporary_override_insert,cope_semantic,True,5b9d054b3efa6b3125c766c5220c7660ba4d171a203321c2d638bc83de3c3069,a2049fa093e35a5d7a388a3d9b1d114341f0792037a175c8dbe43d070d445017,8917e70f42f7d4c0205c807b65bf7d11fb1206da6c94b73836967c98ee087a0c,3
SCE-S16-10,scale_16_temporary_override_insert,neutral_typed,True,5b9d054b3efa6b3125c766c5220c7660ba4d171a203321c2d638bc83de3c3069,a2049fa093e35a5d7a388a3d9b1d114341f0792037a175c8dbe43d070d445017,8917e70f42f7d4c0205c807b65bf7d11fb1206da6c94b73836967c98ee087a0c,3
SCE-S16-10,scale_16_temporary_override_insert,compact_semantic,True,5b9d054b3efa6b3125c766c5220c7660ba4d171a203321c2d638bc83de3c3069,a2049fa093e35a5d7a388a3d9b1d114341f0792037a175c8dbe43d070d445017,8917e70f42f7d4c0205c807b65bf7d11fb1206da6c94b73836967c98ee087a0c,3
SCE-S16-10,scale_16_temporary_override_insert,fsr_semantic,True,5b9d054b3efa6b3125c766c5220c7660ba4d171a203321c2d638bc83de3c3069,a2049fa093e35a5d7a388a3d9b1d114341f0792037a175c8dbe43d070d445017,8917e70f42f7d4c0205c807b65bf7d11fb1206da6c94b73836967c98ee087a0c,3
SCE-S16-11,scale_16_temporary_override_with_restore,cope_semantic,True,ec457512a4b0f2d2fde0be541213f5a88f44b37b58ea976f1a2e9605594fdc24,d8b18c138b10f617014cb4ebc5a0bec1230bf67bdfb6cae48995b65ba352ed16,648dd89842632b036ce952b5172eb8fc5348e57eeb56b30d58603d73b9fb73d1,4
SCE-S16-11,scale_16_temporary_override_with_restore,neutral_typed,True,ec457512a4b0f2d2fde0be541213f5a88f44b37b58ea976f1a2e9605594fdc24,d8b18c138b10f617014cb4ebc5a0bec1230bf67bdfb6cae48995b65ba352ed16,648dd89842632b036ce952b5172eb8fc5348e57eeb56b30d58603d73b9fb73d1,4
SCE-S16-11,scale_16_temporary_override_with_restore,compact_semantic,True,ec457512a4b0f2d2fde0be541213f5a88f44b37b58ea976f1a2e9605594fdc24,d8b18c138b10f617014cb4ebc5a0bec1230bf67bdfb6cae48995b65ba352ed16,648dd89842632b036ce952b5172eb8fc5348e57eeb56b30d58603d73b9fb73d1,4
SCE-S16-11,scale_16_temporary_override_with_restore,fsr_semantic,True,ec457512a4b0f2d2fde0be541213f5a88f44b37b58ea976f1a2e9605594fdc24,d8b18c138b10f617014cb4ebc5a0bec1230bf67bdfb6cae48995b65ba352ed16,648dd89842632b036ce952b5172eb8fc5348e57eeb56b30d58603d73b9fb73d1,4
SCE-S16-12,scale_16_override_release_resume,cope_semantic,True,91e7736a724799c4ad1f616c8f1d7ccc875501e03c0f566faec2de724f97a910,1c67c4b4a4f836d2c40a34c1a1e4efab1ed8093db89011aa9706737a0a1d9a42,930609c2d4cd16d11b96334ce44cdc0ac71ab737d1233a5f68d08fa7e6f5f8c2,4
SCE-S16-12,scale_16_override_release_resume,neutral_typed,True,91e7736a724799c4ad1f616c8f1d7ccc875501e03c0f566faec2de724f97a910,1c67c4b4a4f836d2c40a34c1a1e4efab1ed8093db89011aa9706737a0a1d9a42,930609c2d4cd16d11b96334ce44cdc0ac71ab737d1233a5f68d08fa7e6f5f8c2,4
SCE-S16-12,scale_16_override_release_resume,compact_semantic,True,91e7736a724799c4ad1f616c8f1d7ccc875501e03c0f566faec2de724f97a910,1c67c4b4a4f836d2c40a34c1a1e4efab1ed8093db89011aa9706737a0a1d9a42,930609c2d4cd16d11b96334ce44cdc0ac71ab737d1233a5f68d08fa7e6f5f8c2,4
SCE-S16-12,scale_16_override_release_resume,fsr_semantic,True,91e7736a724799c4ad1f616c8f1d7ccc875501e03c0f566faec2de724f97a910,1c67c4b4a4f836d2c40a34c1a1e4efab1ed8093db89011aa9706737a0a1d9a42,930609c2d4cd16d11b96334ce44cdc0ac71ab737d1233a5f68d08fa7e6f5f8c2,4
SCE-S16-13,scale_16_override_release_complete,cope_semantic,True,d7eb2a220e11342d463200046f28b775ebfa31d18f74167972578c8dc050e6bd,6526d3d34ba5b0661f7ef297717e921bce8b2ff628e31488b4077d23bbfbc786,853223ede994425eeb489a3cb5194f2346e17e26b3dfdb673f18ae8170c98aac,4
SCE-S16-13,scale_16_override_release_complete,neutral_typed,True,d7eb2a220e11342d463200046f28b775ebfa31d18f74167972578c8dc050e6bd,6526d3d34ba5b0661f7ef297717e921bce8b2ff628e31488b4077d23bbfbc786,853223ede994425eeb489a3cb5194f2346e17e26b3dfdb673f18ae8170c98aac,4
SCE-S16-13,scale_16_override_release_complete,compact_semantic,True,d7eb2a220e11342d463200046f28b775ebfa31d18f74167972578c8dc050e6bd,6526d3d34ba5b0661f7ef297717e921bce8b2ff628e31488b4077d23bbfbc786,853223ede994425eeb489a3cb5194f2346e17e26b3dfdb673f18ae8170c98aac,4
SCE-S16-13,scale_16_override_release_complete,fsr_semantic,True,d7eb2a220e11342d463200046f28b775ebfa31d18f74167972578c8dc050e6bd,6526d3d34ba5b0661f7ef297717e921bce8b2ff628e31488b4077d23bbfbc786,853223ede994425eeb489a3cb5194f2346e17e26b3dfdb673f18ae8170c98aac,4
SCE-S16-14,scale_16_world_fact_blocks_pending,cope_semantic,True,7e185b8c53a9228e215dcdcad72588a37a7668bca2db93bbfe758e3e071fd5b2,ded79c39d7fb2e9a804f5b9b4c4cc1cd92ca2275dbc43de1b8c8c69b73e3abab,6b69bc0bcfd09c680a7f48b98c2c345bb41f402b46feb6df0e3c1dc4599c0b5c,2
SCE-S16-14,scale_16_world_fact_blocks_pending,neutral_typed,True,7e185b8c53a9228e215dcdcad72588a37a7668bca2db93bbfe758e3e071fd5b2,ded79c39d7fb2e9a804f5b9b4c4cc1cd92ca2275dbc43de1b8c8c69b73e3abab,6b69bc0bcfd09c680a7f48b98c2c345bb41f402b46feb6df0e3c1dc4599c0b5c,2
SCE-S16-14,scale_16_world_fact_blocks_pending,compact_semantic,True,7e185b8c53a9228e215dcdcad72588a37a7668bca2db93bbfe758e3e071fd5b2,ded79c39d7fb2e9a804f5b9b4c4cc1cd92ca2275dbc43de1b8c8c69b73e3abab,6b69bc0bcfd09c680a7f48b98c2c345bb41f402b46feb6df0e3c1dc4599c0b5c,2
SCE-S16-14,scale_16_world_fact_blocks_pending,fsr_semantic,True,7e185b8c53a9228e215dcdcad72588a37a7668bca2db93bbfe758e3e071fd5b2,ded79c39d7fb2e9a804f5b9b4c4cc1cd92ca2275dbc43de1b8c8c69b73e3abab,6b69bc0bcfd09c680a7f48b98c2c345bb41f402b46feb6df0e3c1dc4599c0b5c,2
SCE-S16-15,scale_16_world_fact_halts_running,cope_semantic,True,88b852c1baa35b0993866ccfffb99109ee5cf3c3ebf4fce847a2a5b195c4b08d,2178bb7939e2d3fb1b794a4bad3ea0b7d74779396cabc6e1bf2e5c88db8f0f62,4f3e73c8b43fc9afb3c793a7ed1ac122997ab6a774871d9f576d4d395e647d57,3
SCE-S16-15,scale_16_world_fact_halts_running,neutral_typed,True,88b852c1baa35b0993866ccfffb99109ee5cf3c3ebf4fce847a2a5b195c4b08d,2178bb7939e2d3fb1b794a4bad3ea0b7d74779396cabc6e1bf2e5c88db8f0f62,4f3e73c8b43fc9afb3c793a7ed1ac122997ab6a774871d9f576d4d395e647d57,3
SCE-S16-15,scale_16_world_fact_halts_running,compact_semantic,True,88b852c1baa35b0993866ccfffb99109ee5cf3c3ebf4fce847a2a5b195c4b08d,2178bb7939e2d3fb1b794a4bad3ea0b7d74779396cabc6e1bf2e5c88db8f0f62,4f3e73c8b43fc9afb3c793a7ed1ac122997ab6a774871d9f576d4d395e647d57,3
SCE-S16-15,scale_16_world_fact_halts_running,fsr_semantic,True,88b852c1baa35b0993866ccfffb99109ee5cf3c3ebf4fce847a2a5b195c4b08d,2178bb7939e2d3fb1b794a4bad3ea0b7d74779396cabc6e1bf2e5c88db8f0f62,4f3e73c8b43fc9afb3c793a7ed1ac122997ab6a774871d9f576d4d395e647d57,3
SCE-S16-16,scale_16_evidence_invalidates_progress,cope_semantic,True,151b8eb037ab519c535465090303f3da5a76def86d3e3255b8079847e2b22236,b8699274f2274901913447d15461ebdb47e748a0bb445769c0b44e7797cb5a4c,79d3837083279d7f675cf2d90e1df2ad6bf99d84da2ed35d3a7fc79dbfb5238a,3
SCE-S16-16,scale_16_evidence_invalidates_progress,neutral_typed,True,151b8eb037ab519c535465090303f3da5a76def86d3e3255b8079847e2b22236,b8699274f2274901913447d15461ebdb47e748a0bb445769c0b44e7797cb5a4c,79d3837083279d7f675cf2d90e1df2ad6bf99d84da2ed35d3a7fc79dbfb5238a,3
SCE-S16-16,scale_16_evidence_invalidates_progress,compact_semantic,True,151b8eb037ab519c535465090303f3da5a76def86d3e3255b8079847e2b22236,b8699274f2274901913447d15461ebdb47e748a0bb445769c0b44e7797cb5a4c,79d3837083279d7f675cf2d90e1df2ad6bf99d84da2ed35d3a7fc79dbfb5238a,3
SCE-S16-16,scale_16_evidence_invalidates_progress,fsr_semantic,True,151b8eb037ab519c535465090303f3da5a76def86d3e3255b8079847e2b22236,b8699274f2274901913447d15461ebdb47e748a0bb445769c0b44e7797cb5a4c,79d3837083279d7f675cf2d90e1df2ad6bf99d84da2ed35d3a7fc79dbfb5238a,3
SCE-S16-17,scale_16_evidence_revalidates_progress,cope_semantic,True,9ae0f375b4e4881975983aaa01462e0a5a7829bffa142ff36e55f62947532a33,75fca7b20edc0a07c56762d4431c0253e8806243dfb65e586a3deb0436b2a650,d65ebbc82ca3aa2f5257bc1138e66436a6183c53778319a0e6b389c1bc1662b3,3
SCE-S16-17,scale_16_evidence_revalidates_progress,neutral_typed,True,9ae0f375b4e4881975983aaa01462e0a5a7829bffa142ff36e55f62947532a33,75fca7b20edc0a07c56762d4431c0253e8806243dfb65e586a3deb0436b2a650,d65ebbc82ca3aa2f5257bc1138e66436a6183c53778319a0e6b389c1bc1662b3,3
SCE-S16-17,scale_16_evidence_revalidates_progress,compact_semantic,True,9ae0f375b4e4881975983aaa01462e0a5a7829bffa142ff36e55f62947532a33,75fca7b20edc0a07c56762d4431c0253e8806243dfb65e586a3deb0436b2a650,d65ebbc82ca3aa2f5257bc1138e66436a6183c53778319a0e6b389c1bc1662b3,3
SCE-S16-17,scale_16_evidence_revalidates_progress,fsr_semantic,True,9ae0f375b4e4881975983aaa01462e0a5a7829bffa142ff36e55f62947532a33,75fca7b20edc0a07c56762d4431c0253e8806243dfb65e586a3deb0436b2a650,d65ebbc82ca3aa2f5257bc1138e66436a6183c53778319a0e6b389c1bc1662b3,3
SCE-S16-18,scale_16_nonreversible_safe_stop,cope_semantic,True,b70ab937b05dee86a9f4436eb4663dc389ec7bf2db28b98a718f3ba93a7d4306,c1a016f3a34ee3f0d095610683ff8c9012838bbd74875996d6711480c209d3cf,90c0c6c8daf0e59b9926728416a4c1b79efaa2383401548232a1aad5dde02fab,3
SCE-S16-18,scale_16_nonreversible_safe_stop,neutral_typed,True,b70ab937b05dee86a9f4436eb4663dc389ec7bf2db28b98a718f3ba93a7d4306,c1a016f3a34ee3f0d095610683ff8c9012838bbd74875996d6711480c209d3cf,90c0c6c8daf0e59b9926728416a4c1b79efaa2383401548232a1aad5dde02fab,3
SCE-S16-18,scale_16_nonreversible_safe_stop,compact_semantic,True,b70ab937b05dee86a9f4436eb4663dc389ec7bf2db28b98a718f3ba93a7d4306,c1a016f3a34ee3f0d095610683ff8c9012838bbd74875996d6711480c209d3cf,90c0c6c8daf0e59b9926728416a4c1b79efaa2383401548232a1aad5dde02fab,3
SCE-S16-18,scale_16_nonreversible_safe_stop,fsr_semantic,True,b70ab937b05dee86a9f4436eb4663dc389ec7bf2db28b98a718f3ba93a7d4306,c1a016f3a34ee3f0d095610683ff8c9012838bbd74875996d6711480c209d3cf,90c0c6c8daf0e59b9926728416a4c1b79efaa2383401548232a1aad5dde02fab,3
SCE-S16-19,scale_16_reversible_immediate_stop,cope_semantic,True,5a4473b58424aef207a2071b8162b7ec4ec482cfba7a851300f33635316b00ba,b7032d38c94b779705d0c2005bcbce25c078ba027e7bfe0ead6ec574734e58d5,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,2
SCE-S16-19,scale_16_reversible_immediate_stop,neutral_typed,True,5a4473b58424aef207a2071b8162b7ec4ec482cfba7a851300f33635316b00ba,b7032d38c94b779705d0c2005bcbce25c078ba027e7bfe0ead6ec574734e58d5,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,2
SCE-S16-19,scale_16_reversible_immediate_stop,compact_semantic,True,5a4473b58424aef207a2071b8162b7ec4ec482cfba7a851300f33635316b00ba,b7032d38c94b779705d0c2005bcbce25c078ba027e7bfe0ead6ec574734e58d5,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,2
SCE-S16-19,scale_16_reversible_immediate_stop,fsr_semantic,True,5a4473b58424aef207a2071b8162b7ec4ec482cfba7a851300f33635316b00ba,b7032d38c94b779705d0c2005bcbce25c078ba027e7bfe0ead6ec574734e58d5,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,2
SCE-S16-20,scale_16_progress_checkpoint_insert,cope_semantic,True,733c0428a986b3f6523cfe3f84580c17354f42aa5d0c141183755e819356336a,61f84feefa445cbc301a6dfc0d170ee426163ed26c1c8c82c0587c363aa7f75a,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,2
SCE-S16-20,scale_16_progress_checkpoint_insert,neutral_typed,True,733c0428a986b3f6523cfe3f84580c17354f42aa5d0c141183755e819356336a,61f84feefa445cbc301a6dfc0d170ee426163ed26c1c8c82c0587c363aa7f75a,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,2
SCE-S16-20,scale_16_progress_checkpoint_insert,compact_semantic,True,733c0428a986b3f6523cfe3f84580c17354f42aa5d0c141183755e819356336a,61f84feefa445cbc301a6dfc0d170ee426163ed26c1c8c82c0587c363aa7f75a,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,2
SCE-S16-20,scale_16_progress_checkpoint_insert,fsr_semantic,True,733c0428a986b3f6523cfe3f84580c17354f42aa5d0c141183755e819356336a,61f84feefa445cbc301a6dfc0d170ee426163ed26c1c8c82c0587c363aa7f75a,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,2
SCE-S16-21,scale_16_progress_checkpoint_advance,cope_semantic,True,80f48eef73c69bf62c8617f7534ebe929a98b36f674daad0c5f162125ffb0a74,bdd704fd167a9ef48b8010f61beddfd78ed6f778d65f29edc0574eaacaf0636b,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,2
SCE-S16-21,scale_16_progress_checkpoint_advance,neutral_typed,True,80f48eef73c69bf62c8617f7534ebe929a98b36f674daad0c5f162125ffb0a74,bdd704fd167a9ef48b8010f61beddfd78ed6f778d65f29edc0574eaacaf0636b,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,2
SCE-S16-21,scale_16_progress_checkpoint_advance,compact_semantic,True,80f48eef73c69bf62c8617f7534ebe929a98b36f674daad0c5f162125ffb0a74,bdd704fd167a9ef48b8010f61beddfd78ed6f778d65f29edc0574eaacaf0636b,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,2
SCE-S16-21,scale_16_progress_checkpoint_advance,fsr_semantic,True,80f48eef73c69bf62c8617f7534ebe929a98b36f674daad0c5f162125ffb0a74,bdd704fd167a9ef48b8010f61beddfd78ed6f778d65f29edc0574eaacaf0636b,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,2
SCE-S16-22,scale_16_progress_reset_retry,cope_semantic,True,c1682651c1c2a2eccd8b97a5249df01a8d439157933c90c264238019a0f0b2d3,f3da181066e58bc495984572585a82ca1dc4b96f773573ca50a1055a0c771db3,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,3
SCE-S16-22,scale_16_progress_reset_retry,neutral_typed,True,c1682651c1c2a2eccd8b97a5249df01a8d439157933c90c264238019a0f0b2d3,f3da181066e58bc495984572585a82ca1dc4b96f773573ca50a1055a0c771db3,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,3
SCE-S16-22,scale_16_progress_reset_retry,compact_semantic,True,c1682651c1c2a2eccd8b97a5249df01a8d439157933c90c264238019a0f0b2d3,f3da181066e58bc495984572585a82ca1dc4b96f773573ca50a1055a0c771db3,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,3
SCE-S16-22,scale_16_progress_reset_retry,fsr_semantic,True,c1682651c1c2a2eccd8b97a5249df01a8d439157933c90c264238019a0f0b2d3,f3da181066e58bc495984572585a82ca1dc4b96f773573ca50a1055a0c771db3,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,3
SCE-S16-23,scale_16_restoration_candidate_add,cope_semantic,True,35d3949b788c6f5456a3bde310b99ed46604dd3ead76c0dc0154e528806f139d,39f58504a9a9d10a6b4a2ec403a6c59cd9f331d90a7f3082a6a239de775d7848,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,1
SCE-S16-23,scale_16_restoration_candidate_add,neutral_typed,True,35d3949b788c6f5456a3bde310b99ed46604dd3ead76c0dc0154e528806f139d,39f58504a9a9d10a6b4a2ec403a6c59cd9f331d90a7f3082a6a239de775d7848,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,1
SCE-S16-23,scale_16_restoration_candidate_add,compact_semantic,True,35d3949b788c6f5456a3bde310b99ed46604dd3ead76c0dc0154e528806f139d,39f58504a9a9d10a6b4a2ec403a6c59cd9f331d90a7f3082a6a239de775d7848,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,1
SCE-S16-23,scale_16_restoration_candidate_add,fsr_semantic,True,35d3949b788c6f5456a3bde310b99ed46604dd3ead76c0dc0154e528806f139d,39f58504a9a9d10a6b4a2ec403a6c59cd9f331d90a7f3082a6a239de775d7848,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,1
SCE-S16-24,scale_16_restoration_candidate_replace,cope_semantic,True,52a08db415366f7497489823c77c9e28082539c192884ddfeacfa7c586b432fa,0b3081a59779ec01d743930c743ee8a25dd693274d65fece73caca04fa42ddbf,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,2
SCE-S16-24,scale_16_restoration_candidate_replace,neutral_typed,True,52a08db415366f7497489823c77c9e28082539c192884ddfeacfa7c586b432fa,0b3081a59779ec01d743930c743ee8a25dd693274d65fece73caca04fa42ddbf,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,2
SCE-S16-24,scale_16_restoration_candidate_replace,compact_semantic,True,52a08db415366f7497489823c77c9e28082539c192884ddfeacfa7c586b432fa,0b3081a59779ec01d743930c743ee8a25dd693274d65fece73caca04fa42ddbf,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,2
SCE-S16-24,scale_16_restoration_candidate_replace,fsr_semantic,True,52a08db415366f7497489823c77c9e28082539c192884ddfeacfa7c586b432fa,0b3081a59779ec01d743930c743ee8a25dd693274d65fece73caca04fa42ddbf,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,2
SCE-S16-25,scale_16_restoration_candidate_drop,cope_semantic,True,4dbbcfda3b09afee7411c91aa613b9d6b6c359ed9e0ce2fd18e1c4666b4af7ac,987add6f1a4079b861d2c9f9f2060da19bfc97f1396731a10eecdc83322e529a,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,2
SCE-S16-25,scale_16_restoration_candidate_drop,neutral_typed,True,4dbbcfda3b09afee7411c91aa613b9d6b6c359ed9e0ce2fd18e1c4666b4af7ac,987add6f1a4079b861d2c9f9f2060da19bfc97f1396731a10eecdc83322e529a,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,2
SCE-S16-25,scale_16_restoration_candidate_drop,compact_semantic,True,4dbbcfda3b09afee7411c91aa613b9d6b6c359ed9e0ce2fd18e1c4666b4af7ac,987add6f1a4079b861d2c9f9f2060da19bfc97f1396731a10eecdc83322e529a,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,2
SCE-S16-25,scale_16_restoration_candidate_drop,fsr_semantic,True,4dbbcfda3b09afee7411c91aa613b9d6b6c359ed9e0ce2fd18e1c4666b4af7ac,987add6f1a4079b861d2c9f9f2060da19bfc97f1396731a10eecdc83322e529a,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,2
SCE-S16-26,scale_16_subgoal_insert_commitment,cope_semantic,True,83f4feba8fa600dab83ed2f9632642860def3c9850994e7f68083a940469d453,2b1fd366790644bdcf483e76684d2342b967f86be0691b8d51c04b677328612c,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,2
SCE-S16-26,scale_16_subgoal_insert_commitment,neutral_typed,True,83f4feba8fa600dab83ed2f9632642860def3c9850994e7f68083a940469d453,2b1fd366790644bdcf483e76684d2342b967f86be0691b8d51c04b677328612c,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,2
SCE-S16-26,scale_16_subgoal_insert_commitment,compact_semantic,True,83f4feba8fa600dab83ed2f9632642860def3c9850994e7f68083a940469d453,2b1fd366790644bdcf483e76684d2342b967f86be0691b8d51c04b677328612c,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,2
SCE-S16-26,scale_16_subgoal_insert_commitment,fsr_semantic,True,83f4feba8fa600dab83ed2f9632642860def3c9850994e7f68083a940469d453,2b1fd366790644bdcf483e76684d2342b967f86be0691b8d51c04b677328612c,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,2
SCE-S16-27,scale_16_subgoal_insert_action,cope_semantic,True,31b4d53b83e42dc78e56679886842adb41dea56c26d9621cf8908651ccb83f39,041cce043851fa8b84359f1013614beee590940cec3aa50b239608c255cbcc40,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,3
SCE-S16-27,scale_16_subgoal_insert_action,neutral_typed,True,31b4d53b83e42dc78e56679886842adb41dea56c26d9621cf8908651ccb83f39,041cce043851fa8b84359f1013614beee590940cec3aa50b239608c255cbcc40,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,3
SCE-S16-27,scale_16_subgoal_insert_action,compact_semantic,True,31b4d53b83e42dc78e56679886842adb41dea56c26d9621cf8908651ccb83f39,041cce043851fa8b84359f1013614beee590940cec3aa50b239608c255cbcc40,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,3
SCE-S16-27,scale_16_subgoal_insert_action,fsr_semantic,True,31b4d53b83e42dc78e56679886842adb41dea56c26d9621cf8908651ccb83f39,041cce043851fa8b84359f1013614beee590940cec3aa50b239608c255cbcc40,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,3
SCE-S16-28,scale_16_subgoal_insert_full_bundle,cope_semantic,True,6ea47104d595ca9961dc997ed57047096d53ce2a240945d983eaf503eb8f651a,eacf0642d3ad8f80c4b19917510b4c89eaf477bb0dec21299e74c79440278575,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,4
SCE-S16-28,scale_16_subgoal_insert_full_bundle,neutral_typed,True,6ea47104d595ca9961dc997ed57047096d53ce2a240945d983eaf503eb8f651a,eacf0642d3ad8f80c4b19917510b4c89eaf477bb0dec21299e74c79440278575,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,4
SCE-S16-28,scale_16_subgoal_insert_full_bundle,compact_semantic,True,6ea47104d595ca9961dc997ed57047096d53ce2a240945d983eaf503eb8f651a,eacf0642d3ad8f80c4b19917510b4c89eaf477bb0dec21299e74c79440278575,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,4
SCE-S16-28,scale_16_subgoal_insert_full_bundle,fsr_semantic,True,6ea47104d595ca9961dc997ed57047096d53ce2a240945d983eaf503eb8f651a,eacf0642d3ad8f80c4b19917510b4c89eaf477bb0dec21299e74c79440278575,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,4
SCE-S16-29,scale_16_deadline_expire_pending,cope_semantic,True,e5b97682aa3847f94ca9731fdbd81e48088f10b46cb3a3d58516e0df221b28d5,8e721c9b57b1f746e0699789fcc66aa6d7d3e0cfc4f60eb731f9a866c491b17f,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,2
SCE-S16-29,scale_16_deadline_expire_pending,neutral_typed,True,e5b97682aa3847f94ca9731fdbd81e48088f10b46cb3a3d58516e0df221b28d5,8e721c9b57b1f746e0699789fcc66aa6d7d3e0cfc4f60eb731f9a866c491b17f,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,2
SCE-S16-29,scale_16_deadline_expire_pending,compact_semantic,True,e5b97682aa3847f94ca9731fdbd81e48088f10b46cb3a3d58516e0df221b28d5,8e721c9b57b1f746e0699789fcc66aa6d7d3e0cfc4f60eb731f9a866c491b17f,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,2
SCE-S16-29,scale_16_deadline_expire_pending,fsr_semantic,True,e5b97682aa3847f94ca9731fdbd81e48088f10b46cb3a3d58516e0df221b28d5,8e721c9b57b1f746e0699789fcc66aa6d7d3e0cfc4f60eb731f9a866c491b17f,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,2
SCE-S16-30,scale_16_deadline_grace_extension,cope_semantic,True,067b9976367eb40246238dcbb7d16f3d0c1be54b11598316bce456d6058f284f,8cdf97f1cae264f20d92af91416f9a5908e96370c5349d9b025a108ee07c4696,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,2
SCE-S16-30,scale_16_deadline_grace_extension,neutral_typed,True,067b9976367eb40246238dcbb7d16f3d0c1be54b11598316bce456d6058f284f,8cdf97f1cae264f20d92af91416f9a5908e96370c5349d9b025a108ee07c4696,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,2
SCE-S16-30,scale_16_deadline_grace_extension,compact_semantic,True,067b9976367eb40246238dcbb7d16f3d0c1be54b11598316bce456d6058f284f,8cdf97f1cae264f20d92af91416f9a5908e96370c5349d9b025a108ee07c4696,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,2
SCE-S16-30,scale_16_deadline_grace_extension,fsr_semantic,True,067b9976367eb40246238dcbb7d16f3d0c1be54b11598316bce456d6058f284f,8cdf97f1cae264f20d92af91416f9a5908e96370c5349d9b025a108ee07c4696,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,2
